nose_x,nose_y,nose_z,nose_vis,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_vis,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_vis,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_vis,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_vis,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_vis,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_vis,left_hip_x,left_hip_y,left_hip_z,left_hip_vis,right_hip_x,right_hip_y,right_hip_z,right_hip_vis,left_knee_x,left_knee_y,left_knee_z,left_knee_vis,right_knee_x,right_knee_y,right_knee_z,right_knee_vis,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_vis,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_vis,label,exercise
0.58714825,0.17827861,-0.5893996,0.9997105,0.7044445,0.3194251,-0.26569688,0.99975055,0.5061277,0.34018186,-0.25823638,0.99956465,0.74375564,0.5380998,-0.14937083,0.9819742,0.48207492,0.56517845,-0.17194144,0.97208875,0.75274485,0.72556806,-0.24427243,0.9587013,0.47209564,0.7683621,-0.26548338,0.84702116,0.6794208,0.6963494,0.01640903,0.99014837,0.55923676,0.7012188,-0.015764315,0.98955095,0.68402785,0.9411786,-0.032154866,0.7692317,0.565307,0.98206484,0.02395871,0.67233086,0.66439307,1.1747557,0.46862325,0.2838731,0.5635226,1.2036554,0.4206203,0.24771278,incorrect,squat
0.5871036,0.17831165,-0.5863518,0.9996866,0.70529014,0.319783,-0.2711435,0.999735,0.5065845,0.3402508,-0.25916752,0.99954623,0.744077,0.53841877,-0.16046396,0.98217726,0.48403105,0.5651147,-0.17331806,0.9714071,0.75306284,0.7255305,-0.25167197,0.95984185,0.472691,0.7668974,-0.26775846,0.8467428,0.6799617,0.696027,0.014453453,0.9896614,0.5599768,0.7014248,-0.013857174,0.98943305,0.6831919,0.9417576,-0.012677992,0.7597046,0.5652015,0.9831172,0.02663678,0.6681792,0.6666827,1.175179,0.47261387,0.27404606,0.5631663,1.2051399,0.40756965,0.2442429,incorrect,squat
0.58705795,0.17832364,-0.5798303,0.99966955,0.7058287,0.31989446,-0.2697021,0.999724,0.50763685,0.34036586,-0.25573394,0.99952716,0.74461716,0.5386051,-0.14818445,0.98203117,0.4857387,0.5646597,-0.17311846,0.9705718,0.7536861,0.7253935,-0.24740751,0.96057516,0.47366446,0.7648359,-0.2689394,0.84643483,0.68163383,0.6966381,0.014564988,0.989697,0.561041,0.70259273,-0.013948815,0.98959255,0.68339735,0.94451743,-0.013888607,0.75964284,0.5652529,0.9894243,0.03352177,0.6715713,0.6677784,1.1789052,0.50585085,0.26837933,0.5633235,1.2121133,0.45289773,0.24449609,incorrect,squat
0.5870362,0.17846109,-0.57827085,0.9996622,0.7059574,0.3199011,-0.2620167,0.99971694,0.50813234,0.3404105,-0.25362295,0.99952304,0.74493635,0.5385808,-0.14445066,0.9822882,0.48674193,0.5644315,-0.16975987,0.9706245,0.7541598,0.7253761,-0.243715,0.9619215,0.47430152,0.76410526,-0.2676069,0.84933156,0.68220097,0.6972185,0.014151113,0.9899009,0.5615624,0.70389926,-0.013569114,0.98996156,0.68369335,0.94706976,0.007397053,0.7591942,0.5652879,0.98992157,0.042680904,0.6771499,0.6688442,1.1799215,0.49762172,0.26470453,0.5635585,1.2118897,0.4434188,0.24684747,incorrect,squat
0.58697474,0.17853642,-0.585115,0.99965,0.7063016,0.31992254,-0.25917143,0.9997082,0.50864565,0.34052137,-0.25305173,0.99950856,0.7453514,0.5388321,-0.14296103,0.98247606,0.48844343,0.5644154,-0.1687206,0.96998024,0.75433296,0.72539777,-0.24513154,0.96278274,0.47540516,0.76383203,-0.26787835,0.8495275,0.68346125,0.69803697,0.012962113,0.98971957,0.56328744,0.70529187,-0.012376588,0.9899665,0.68393564,0.9478046,-0.011126039,0.7561451,0.5655111,0.99011344,0.0366276,0.67669874,0.66886824,1.1815401,0.477969,0.25950694,0.5637601,1.2132843,0.43253312,0.2458631,incorrect,squat
0.5870081,0.1787896,-0.58255553,0.9996341,0.70695627,0.31990957,-0.2565009,0.99969006,0.5096446,0.34054416,-0.25514686,0.99950975,0.74559015,0.53882694,-0.13400607,0.98254687,0.48942065,0.5643939,-0.17785665,0.97058207,0.75431794,0.725387,-0.244114,0.9637423,0.47613353,0.76385975,-0.2817744,0.85368997,0.683458,0.698732,0.014005454,0.9895885,0.5633279,0.70573944,-0.013475196,0.990185,0.68402404,0.9479886,0.015784098,0.7567499,0.56602466,0.9913695,0.036566332,0.6800554,0.6681243,1.1820416,0.49369955,0.25863695,0.5640727,1.2165285,0.423384,0.24704488,incorrect,squat
0.58715826,0.17924239,-0.5843254,0.9996092,0.7078327,0.31990033,-0.25207376,0.9996768,0.5103383,0.34055728,-0.25594968,0.9994961,0.74648577,0.53874654,-0.1257607,0.983098,0.49040094,0.56421554,-0.18404144,0.9710099,0.7543692,0.7253885,-0.24260166,0.96531576,0.47707957,0.76391125,-0.29440704,0.8579379,0.68345773,0.6993854,0.014849407,0.9896351,0.5633696,0.70598763,-0.014365855,0.99039805,0.6741097,0.95476574,0.008705139,0.7520201,0.566308,0.98718745,0.03315513,0.67450696,0.66692555,1.1964947,0.4949661,0.24969079,0.5649131,1.2308742,0.41883382,0.238089,incorrect,squat
0.58715713,0.17925344,-0.5820312,0.9995966,0.7083784,0.3198314,-0.24322483,0.9996711,0.511082,0.3405729,-0.24915178,0.999491,0.7473699,0.5386994,-0.123028025,0.9835919,0.49093285,0.5642121,-0.17920354,0.97148436,0.75491226,0.7254182,-0.23511192,0.9669898,0.47749233,0.7645989,-0.29253313,0.86302733,0.6834572,0.70135444,0.014900757,0.98978835,0.56338096,0.7078044,-0.014432289,0.9907,0.67545563,0.95535815,-0.004447875,0.74951786,0.56800485,0.9944513,0.032167524,0.67228734,0.66701764,1.1968086,0.48276883,0.24325743,0.5688276,1.2315987,0.42033467,0.23303734,incorrect,squat
0.5871411,0.17948495,-0.56260574,0.9995815,0.7088934,0.319845,-0.23891541,0.99966264,0.51172906,0.34072453,-0.23847382,0.9994835,0.74802816,0.538534,-0.12346331,0.98378295,0.49116135,0.56420493,-0.16593525,0.9713667,0.7551669,0.7256567,-0.23126404,0.96770453,0.47774276,0.76489127,-0.26696947,0.86307436,0.68345535,0.7013591,0.014305709,0.98934263,0.5635165,0.70788306,-0.013810898,0.99054474,0.6761832,0.95367026,-0.013826465,0.7438581,0.56922036,0.9937756,0.032035127,0.6659267,0.6677902,1.1947831,0.45632714,0.2386484,0.57027876,1.2295367,0.40105042,0.22924039,incorrect,squat
0.58724034,0.17995211,-0.6325545,0.99958,0.7093273,0.31982416,-0.27993813,0.99966425,0.5121806,0.34115317,-0.2864681,0.9994822,0.7480596,0.53851706,-0.15502195,0.98403746,0.4913269,0.5643579,-0.20937991,0.97092795,0.75518596,0.72563666,-0.2705939,0.96820533,0.47790235,0.76539254,-0.32693303,0.8589516,0.6830528,0.7014707,0.013642701,0.98887867,0.5635869,0.7085932,-0.0131044295,0.9902463,0.6682044,0.9502718,0.0029875652,0.74306303,0.5694056,0.993054,0.052800708,0.6636414,0.6609252,1.1877831,0.482369,0.24325037,0.5701694,1.2218206,0.44901818,0.23077257,incorrect,squat
