nose_x,nose_y,nose_z,nose_vis,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_vis,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_vis,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_vis,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_vis,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_vis,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_vis,left_hip_x,left_hip_y,left_hip_z,left_hip_vis,right_hip_x,right_hip_y,right_hip_z,right_hip_vis,left_knee_x,left_knee_y,left_knee_z,left_knee_vis,right_knee_x,right_knee_y,right_knee_z,right_knee_vis,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_vis,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_vis,label,exercise
0.4997371733188629,0.04199498891830444,-0.3930530846118927,0.9993104934692383,0.6418552994728088,0.21139226853847504,-0.1355670541524887,0.9964197874069214,0.39086058735847473,0.20940883457660675,-0.16230817139148712,0.9990957975387573,0.6628774404525757,0.497573584318161,0.002415094757452607,0.8297910690307617,0.3613894581794739,0.467196524143219,-0.14591029286384583,0.7946933507919312,0.6988917589187622,0.7539563775062561,0.03870701044797897,0.693953812122345,0.33838868141174316,0.6811220645904541,-0.21182116866111755,0.6049327254295349,0.5943109393119812,0.7067789435386658,-0.00044170705950818956,0.7910726070404053,0.4376348853111267,0.6791804432868958,0.0006741642719134688,0.7995558977127075,0.5945884585380554,1.0289281606674194,-0.05221879482269287,0.6103958487510681,0.45701152086257935,1.002663493156433,0.047982968389987946,0.549218475818634,0.5869086980819702,1.268163800239563,0.4301026463508606,0.21033568680286407,0.46708551049232483,1.2799049615859985,0.5445573329925537,0.20042479038238525,correct,squat
0.5025076270103455,0.03267078846693039,-0.4183722138404846,0.999341607093811,0.6439899206161499,0.21167677640914917,-0.14642196893692017,0.9966888427734375,0.3875524401664734,0.20923598110675812,-0.16766193509101868,0.9991101622581482,0.6637016534805298,0.5018739104270935,-0.012735126540064812,0.8385022282600403,0.35901033878326416,0.4728846549987793,-0.15188483893871307,0.807253360748291,0.6992126703262329,0.7678082585334778,0.00828996580094099,0.7068160176277161,0.33727648854255676,0.693442702293396,-0.2388346940279007,0.6208059787750244,0.5911886692047119,0.7028055787086487,0.0016318859998136759,0.8116281628608704,0.4366951882839203,0.6910413503646851,-0.0013717612018808722,0.8192679286003113,0.5932623147964478,1.0122731924057007,-0.04471222311258316,0.6295739412307739,0.4580497145652771,1.0089973211288452,0.07087764143943787,0.5655503869056702,0.5852627158164978,1.2397899627685547,0.5291248559951782,0.2160865068435669,0.4671991467475891,1.2552560567855835,0.6069470643997192,0.20569142699241638,correct,squat
0.5068889260292053,0.026128580793738365,-0.39049479365348816,0.9993665218353271,0.648786723613739,0.21169164776802063,-0.13389870524406433,0.9968891143798828,0.3885219693183899,0.20923027396202087,-0.17686471343040466,0.9990967512130737,0.6656078100204468,0.5022222995758057,0.007337009068578482,0.8477109670639038,0.3579164743423462,0.47278207540512085,-0.1609979271888733,0.8218029141426086,0.7001742720603943,0.7708883881568909,0.040285684168338776,0.7191513180732727,0.3373248279094696,0.6928493976593018,-0.24971076846122742,0.6403800249099731,0.5892966985702515,0.6985988020896912,0.0018694211030378938,0.8300896286964417,0.4357852339744568,0.687814474105835,-0.0015664889942854643,0.8369661569595337,0.5925909280776978,0.9624360203742981,-0.0724819153547287,0.6427186727523804,0.45657843351364136,1.0182691812515259,0.071539506316185,0.5737727880477905,0.5794916152954102,1.2451668977737427,0.46066340804100037,0.21399499475955963,0.4554649293422699,1.2613242864608765,0.5835716724395752,0.2064897119998932,correct,squat
0.5062887668609619,0.026915254071354866,-0.40206700563430786,0.9993967413902283,0.6491339206695557,0.2191690355539322,-0.13420280814170837,0.997144877910614,0.38649067282676697,0.217477947473526,-0.1798236221075058,0.9991152882575989,0.664781391620636,0.5187128186225891,0.007956977002322674,0.8600425124168396,0.3560984432697296,0.48984959721565247,-0.2041258066892624,0.8375900983810425,0.699967622756958,0.7963303327560425,0.029639050364494324,0.7432630658149719,0.33234864473342896,0.7064011096954346,-0.32932183146476746,0.671225368976593,0.5903530120849609,0.7176792621612549,0.0034329339396208525,0.8470392227172852,0.4378182888031006,0.7191928625106812,-0.0031835208646953106,0.8532177805900574,0.598249077796936,0.9944702982902527,-0.0710054337978363,0.6426204442977905,0.4467584490776062,1.0549472570419312,0.0728190615773201,0.5713247060775757,0.5952569246292114,1.348534107208252,0.48427534103393555,0.19756881892681122,0.45450225472450256,1.3376164436340332,0.6235637664794922,0.190641388297081,correct,squat
0.5047734975814819,0.02756975218653679,-0.40560322999954224,0.9993597865104675,0.6480481028556824,0.23355412483215332,-0.13509652018547058,0.9972966313362122,0.38545355200767517,0.23206907510757446,-0.21265065670013428,0.9990946054458618,0.6655842065811157,0.5378296971321106,0.020997783169150352,0.8677853941917419,0.3554498255252838,0.5076310038566589,-0.21921178698539734,0.8504202365875244,0.6997421383857727,0.8086918592453003,0.03096073865890503,0.7593258023262024,0.3322826027870178,0.7210001349449158,-0.3307991921901703,0.6949533820152283,0.5898358821868896,0.7455745935440063,0.01032982673496008,0.8622153401374817,0.4404788911342621,0.749650776386261,-0.010111615061759949,0.8677567839622498,0.5934107899665833,1.1164857149124146,-0.0485953725874424,0.6378252506256104,0.44162219762802124,1.0565773248672485,0.07993893325328827,0.5627075433731079,0.5930563807487488,1.3824540376663208,0.5313783884048462,0.18434973061084747,0.4495999217033386,1.3723034858703613,0.6496660709381104,0.17724569141864777,correct,squat
0.5038090348243713,0.043988488614559174,-0.41432246565818787,0.9993856549263,0.6470072865486145,0.2552952468395233,-0.12750206887722015,0.9973876476287842,0.3832957148551941,0.24109803140163422,-0.21177837252616882,0.9991520643234253,0.6613144874572754,0.5569088459014893,0.03855155035853386,0.8745591640472412,0.3471527397632599,0.509595513343811,-0.2601349949836731,0.8639668822288513,0.6950135827064514,0.814078688621521,0.045892391353845596,0.7695248126983643,0.32475408911705017,0.71665358543396,-0.477429062128067,0.7216283082962036,0.589337944984436,0.76826411485672,0.013743989169597626,0.8757762312889099,0.4403572976589203,0.7741998434066772,-0.013356395065784454,0.8808171153068542,0.5834834575653076,1.1396552324295044,-0.02770230732858181,0.6261491179466248,0.42726555466651917,1.05751371383667,0.13308048248291016,0.5457406044006348,0.5826845169067383,1.4133610725402832,0.49320945143699646,0.17008337378501892,0.42925405502319336,1.4257346391677856,0.6446448564529419,0.16504064202308655,correct,squat
0.5007544755935669,0.06652655452489853,-0.42758554220199585,0.9994097352027893,0.6365407109260559,0.27088454365730286,-0.19090108573436737,0.9974925518035889,0.3780319094657898,0.2548384666442871,-0.19653959572315216,0.999137818813324,0.6516528129577637,0.5763025879859924,-0.047631312161684036,0.8798220753669739,0.3464718461036682,0.5315245985984802,-0.18017978966236115,0.8701182007789612,0.6894665956497192,0.8361530900001526,-0.0031191373709589243,0.7729094624519348,0.32574930787086487,0.7254500985145569,-0.2769741714000702,0.7250756025314331,0.5836673974990845,0.7717239856719971,-0.0005073230131529272,0.8875000476837158,0.43943771719932556,0.7780069708824158,0.0010042854119092226,0.8920750617980957,0.5814992189407349,1.1411869525909424,-0.029881298542022705,0.642387330532074,0.4492664337158203,1.1271690130233765,0.14729222655296326,0.5569472312927246,0.579628586769104,1.404955506324768,0.38532787561416626,0.1848859041929245,0.43937596678733826,1.419487714767456,0.5368241667747498,0.17666693031787872,correct,squat
0.4851885437965393,0.20869652926921844,-0.5033743381500244,0.9994220733642578,0.6335296034812927,0.40407827496528625,-0.1681136190891266,0.9974408745765686,0.37689900398254395,0.38749468326568604,-0.20678487420082092,0.9991949796676636,0.6529484987258911,0.697035551071167,-0.004830711055546999,0.862851619720459,0.34528517723083496,0.6428621411323547,-0.2445356398820877,0.8730352520942688,0.6773478984832764,0.9311711192131042,-0.017003316432237625,0.7264519929885864,0.3258379101753235,0.8268200159072876,-0.4730139672756195,0.7180604934692383,0.5832147002220154,0.8987535834312439,0.006792242638766766,0.897529125213623,0.430718332529068,0.8998016119003296,-0.006154957693070173,0.9021467566490173,0.5790554881095886,1.2218109369277954,0.043718330562114716,0.6270161271095276,0.4379979968070984,1.2084146738052368,0.13910499215126038,0.5419242978096008,0.5794934034347534,1.4812871217727661,0.5652485489845276,0.1732872575521469,0.4276800751686096,1.4835047721862793,0.5669757723808289,0.16952577233314514,correct,squat
0.47214213013648987,0.24978384375572205,-0.5200589299201965,0.9994402527809143,0.6327295303344727,0.4300024211406708,-0.18490339815616608,0.997502863407135,0.3766354024410248,0.42266845703125,-0.1514527052640915,0.9992308616638184,0.6525434255599976,0.7233330011367798,-0.06941790878772736,0.8520220518112183,0.3414062261581421,0.6582919359207153,-0.1905655413866043,0.858099639415741,0.6734975576400757,0.9567954540252686,-0.12403152883052826,0.6810677647590637,0.32396477460861206,0.7856998443603516,-0.45976167917251587,0.6933479905128479,0.581251859664917,0.9217970371246338,-0.008645853027701378,0.8966689705848694,0.42282333970069885,0.9122201800346375,0.009740473702549934,0.9033164978027344,0.5693937540054321,1.2875152826309204,0.018432971090078354,0.5758363604545593,0.40772122144699097,1.2636961936950684,0.09432157129049301,0.4955141842365265,0.5662845969200134,1.5869243144989014,0.4486137330532074,0.157075434923172,0.4030211865901947,1.5824391841888428,0.44239115715026855,0.15395918488502502,correct,squat
0.4696718156337738,0.25494369864463806,-0.5857830047607422,0.9991731643676758,0.632758378982544,0.43159547448158264,-0.21178309619426727,0.9971122145652771,0.3764374554157257,0.41834884881973267,-0.1253441721200943,0.9992422461509705,0.650966227054596,0.719682514667511,-0.057933539152145386,0.826673150062561,0.3377287685871124,0.6567012667655945,0.09722643345594406,0.8466063737869263,0.6502772569656372,0.916915774345398,-0.09201232343912125,0.6261641383171082,0.32405397295951843,0.7774657011032104,0.09255966544151306,0.663716733455658,0.5804404616355896,0.9208388924598694,-0.031092744320631027,0.8943822383880615,0.41960516571998596,0.9088209867477417,0.032353777438402176,0.9039589166641235,0.5622071027755737,1.2839045524597168,0.025602450594305992,0.5388733148574829,0.4025716781616211,1.2670601606369019,0.1294456422328949,0.462021142244339,0.5578919649124146,1.5926156044006348,0.5012970566749573,0.14492100477218628,0.3994899392127991,1.5969979763031006,0.4834439754486084,0.14341560006141663,correct,squat
